Commodity Code,Item Description,Qty,PE Amount,BM Amount,LB hrs,LB Amount,CE Amount,Major SC Amount,Fuel usage (L),Attribute 1,Attribute 2,Attribute 3,Attribute 4,project_number,total_new,Total,Single Unit Price,epic_embodied_carbon,aus_lci_embodied_carbon,carbon_allowance,construction_carbon,Default PE Unit Price,Default BM Unit Price,Default LB Unit Hrs,Default SC Unit Rate,Project Name,Greenfield/ Brownfield,Client,Market Sector/Industry,Lat,Long,Delivery Method,Item Type,Flag ,coordinates,state,city,suburb
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8381717908098278,0.6271603456932724,0.0,0.3674088181618257,0.6752201999141264,580.0,2.9966183890894706,10.0,2.0,5.0,0.0,167,580.0,30.5316342924621,-757670.4690894521,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"14 Glenlyon Dr, Ashgrove 4060",Brownfield,Urban Utilities,Water,-27.446874,152.979815,Framework,Item,1.0,"-27.446874, 152.979815",Queensland,Brisbane City,Ashgrove
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8378482493577973,0.6242102164103387,0.0,0.3587952061442541,0.6704615066046254,580.0,2.9906420792926047,10.0,2.0,5.0,0.0,168,580.0,30.5316342924621,-716342.9487853847,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"36 Willmington St, Newmarket 4051",Brownfield,Urban Utilities,Water,-27.435304,153.004895,Framework,Item,1.0,"-27.435304, 153.004895",Queensland,Brisbane City,Newmarket
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8375218123145013,0.6212280676624929,0.0,0.3502191443339716,0.6656625800289424,580.0,2.9846504803307563,10.0,2.0,5.0,0.0,169,580.0,30.5316342924621,-676703.2901635626,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"37 Drury St, Windsor 4030",Brownfield,Urban Utilities,Water,-27.428801,153.025492,Framework,Item,1.0,"-27.428801, 153.025492",Queensland,Brisbane City,Windsor
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8371924524879961,0.6182131083466754,0.0,0.34168274347762756,0.6608225493979606,580.0,2.978643549102032,10.0,2.0,5.0,0.0,170,580.0,30.5316342924621,-638705.646103592,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"20 Graham St, Windsor 4030",Brownfield,Urban Utilities,Water,-27.429116,153.02579,Framework,Item,1.0,"-27.429116, 153.02579",Queensland,Brisbane City,Windsor
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.836860142085089,0.615164514948136,0.0,0.333188159833955,0.655940510583448,580.0,2.9726212420788123,10.0,2.0,4.0,0.0,203,580.0,30.5316342924621,-602304.7899003839,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"40 Billington St, Alderley 4051",Brownfield,Urban Utilities,Water,-27.421249,153.007722,Framework,Item,1.0,"-27.421249, 153.007722",Queensland,Brisbane City,Grange
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8365248526957894,0.6120814296848422,0.0,0.32473759517802175,0.6510155243011081,580.0,2.9665835153029527,10.0,2.0,4.0,0.0,264,580.0,30.5316342924621,-567456.1166278464,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"104B Kent Rd, Kalinga 4030",Brownfield,Urban Utilities,Water,-27.4131062,153.0428768,Framework,Item,1.0,"-27.4131062, 153.0428768",Queensland,Ipswich City,Kalinga
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8361865552772086,0.6089629585144251,0.0,0.31633329674153887,0.6460466141640967,580.0,2.960530324380912,10.0,2.0,1.0,0.0,354,580.0,30.5316342924621,-534115.6443694935,0.0,0.0,117.5144748,0.0,220.0,174.2595,1.3480061545972777,75.0,"9 Foinaven St, Kenmore 4069",Brownfield,Urban Utilities,Water,-27.5117785,152.9325361,Framework,Item,1.0,"-27.5117785, 152.9325361",Queensland,Brisbane City,Kenmore
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8358452201368858,0.6058081689910854,0.0,0.3079775570855255,0.6410327645955296,630.0,2.9544616244788013,10.0,9.0,8.0,0.0,433,630.0,30.5316342924621,-502240.0153160165,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"206 Brisbane St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6151768,152.7533551,Framework,Item,0.0,"-27.6151768, 152.7533551",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.835500816915513,0.60261608795852,0.0,0.29967271390157707,0.6359729185872789,630.0,2.9483773703173517,10.0,9.0,8.0,0.0,434,630.0,30.5316342924621,-471786.4967298615,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"156 Brisbane St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6145663,152.7562648,Framework,Item,0.0,"-27.6145663, 152.7562648",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8351533145690381,0.5993856990633698,0.0,0.291421149737942,0.6308659752909891,630.0,2.9422775161668024,10.0,9.0,8.0,0.0,435,630.0,30.5316342924621,-442712.98177691584,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"26 Hawthorne St, Sadliers Crossing 4305",Brownfield,Urban Utilities,Water,-27.6096718,152.7481189,Framework,Item,0.0,"-27.6096718, 152.7481189",Queensland,Ipswich City,Sadliers Crossing
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8348026813501136,0.5961159400719416,0.0,0.28322529164657284,0.6257107874256876,630.0,2.936162015841705,10.0,9.0,8.0,0.0,436,630.0,30.5316342924621,-414977.9902253787,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"11 Salisbury Rd, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6289192,152.7548534,Framework,Item,0.0,"-27.6289192, 152.7548534",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8344488847888692,0.5928056999709708,0.0,0.2750876107473106,0.6205061584846212,630.0,2.930030822695638,10.0,9.0,8.0,0.0,437,630.0,30.5316342924621,-388540.66901196254,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"29 Salisbury Rd, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6277722,152.7621282,Framework,Item,0.0,"-27.6277722, 152.7621282",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8340918916729729,0.5894538158309414,0.0,0.2670106217053456,0.6152508397219646,630.0,2.9238838896158477,10.0,9.0,8.0,0.0,438,630.0,30.5316342924621,-363360.79267553927,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"50 Park St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6229575,152.7565781,Framework,Item,1.0,"-27.6229575, 152.7565781",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8337316680269526,0.5860590694079186,0.0,0.2589968821181171,0.6099435268978067,630.0,2.9177211690177836,10.0,9.0,8.0,0.0,439,630.0,30.5316342924621,-339398.76365841256,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"55 Moffatt St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6235244,152.7563192,Framework,Item,1.0,"-27.6235244, 152.7563192",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8333681790907453,0.5826201834569323,0.0,0.25104899180784174,0.6045828567572712,630.0,2.9115426128395603,10.0,9.0,8.0,0.0,440,630.0,30.5316342924621,-316615.6124753877,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"6 Miller St, North Booval 4304",Brownfield,Urban Utilities,Water,-27.6069883,152.7912522,Framework,Item,1.0,"-27.6069883, 152.7912522",Queensland,Ipswich City,North Booval
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.833001389297438,0.5791358177266185,0.0,0.24316959201590752,0.5991674032167166,630.0,2.905348172536316,10.0,9.0,8.0,0.0,441,630.0,30.5316342924621,-294972.99775084254,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"6 Old Toowoomba Rd, One Mile 4305",Brownfield,Urban Utilities,Water,-27.6277072,152.742837,Framework,Item,1.0,"-27.6277072, 152.742837",Queensland,Ipswich City,One Mile
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8326312622501664,0.5756045646010097,0.0,0.2353613644954385,0.593695673226655,630.0,2.8991377990744835,10.0,9.0,8.0,0.0,442,630.0,30.5316342924621,-274433.20612402546,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"1/3  Court St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6181625,152.7586036,Framework,Item,1.0,"-27.6181625, 152.7586036",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8322577606981285,0.5720249443499887,0.0,0.22762703049842548,0.588166102277229,630.0,2.8929114429259615,10.0,9.0,8.0,0.0,443,630.0,30.5316342924621,-254959.15202282387,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"1/3 Court St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6181625,152.7586036,Framework,Item,1.0,"-27.6181625, 152.7586036",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8318808465116806,0.5683953999448841,0.0,0.21996934965392678,0.5825770495077364,630.0,2.8866690540621978,10.0,9.0,8.0,0.0,444,630.0,30.5316342924621,-236514.37730626506,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"30C Waghorn St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6143524,152.7544375,Framework,Item,1.0,"-27.6143524, 152.7544375",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8315004806564638,0.5647142913898728,0.0,0.212391118733984,0.5769267923766923,630.0,2.880410581948158,10.0,9.0,8.0,0.0,445,630.0,30.5316342924621,-219063.0507760389,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"124A Warwick Rd, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6324053,152.7609402,Framework,Item,1.0,"-27.6324053, 152.7609402",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8311166231665236,0.560979889513138,0.0,0.20489517030405227,0.5712135208431458,630.0,2.8741359755362073,10.0,9.0,8.0,0.0,446,630.0,30.5316342924621,-202569.9675573516,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"42 Ferrett St, Sadliers Crossing 4305",Brownfield,Urban Utilities,Water,-27.6123516,152.7409999,Framework,Item,1.0,"-27.6123516, 152.7409999",Queensland,Ipswich City,Sadliers Crossing
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.830729233116373,0.5571903691539349,0.0,0.1974843712549368,0.5654353310033,630.0,2.8678451832598792,10.0,9.0,8.0,0.0,447,630.0,30.5316342924621,-187000.54834943483,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"75 East St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6177501,152.7596248,Framework,Item,1.0,"-27.6177501, 152.7596248",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8303382685919463,0.5533438016726437,0.0,0.19016162121343974,0.5595902181187509,630.0,2.861538153027546,10.0,9.0,8.0,0.0,448,630.0,30.5316342924621,-172320.83854606622,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"12 Milford St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6183947,152.7655733,Framework,Item,0.0,"-27.6183947, 152.7655733",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8299436866603959,0.5494381467003127,0.0,0.1829298508291644,0.5536760689636636,630.0,2.855214832215975,10.0,9.0,8.0,0.0,449,630.0,30.5316342924621,-158497.50722646882,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"36 Thorn St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6171725,152.7647924,Framework,Item,0.0,"-27.6171725, 152.7647924",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8295454433386729,0.5454712430317996,0.0,0.17579201993519777,0.5476906534077142,630.0,2.8488751676637785,10.0,9.0,8.0,0.0,450,630.0,30.5316342924621,-145497.8460169884,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"53 Haig St, Brassall 4305",Brownfield,Urban Utilities,Water,-27.5944995,152.7468559,Framework,Item,0.0,"-27.5944995, 152.7468559",Queensland,Ipswich City,Brassall
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8291434935608339,0.5414407985520728,0.0,0.16875111558069197,0.5416316151393391,630.0,2.8425191056647523,10.0,9.0,8.0,0.0,451,630.0,30.5316342924621,-133289.76782396054,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"18A Clay St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.618352,152.7525742,Framework,Item,0.0,"-27.618352, 152.7525742",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8287377911440117,0.5373443790680774,0.0,0.16181014993370135,0.535496461419415,630.0,2.8361465919610964,10.0,9.0,8.0,0.0,452,630.0,30.5316342924621,-121841.8054382091,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"80 Chermside Rd, Newtown 4305",Brownfield,Urban Utilities,Water,-27.6157863,152.7710572,Framework,Item,0.0,"-27.6157863, 152.7710572",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8283282887529833,0.5331793958982911,0.0,0.1549721580529929,0.5292825517384866,630.0,2.8297575717365215,10.0,9.0,8.0,0.0,453,630.0,30.5316342924621,-111123.11001163344,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"16 Springall St, Basin Pocket 4305",Brownfield,Urban Utilities,Water,-27.5990637,152.7675484,Framework,Item,0.0,"-27.5990637, 152.7675484",Queensland,Ipswich City,Basin Pocket
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8274976887226784,0.5246325267696159,0.0,0.14161733598607038,0.5166070866725653,630.0,2.8169297896248047,10.0,9.0,8.0,0.0,455,630.0,30.5316342924621,-91753.20641702827,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"34/87 Thorn St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6269672,152.761501,Framework,Item,1.0,"-27.6269672, 152.761501",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8270764903112493,0.5202445582729747,0.0,0.1351066684681706,0.5101393908702243,630.0,2.8104909152489,10.0,9.0,8.0,0.0,456,630.0,30.5316342924621,-83043.3768665395,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"6 Murphy St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6162053,152.7560191,Framework,Item,1.0,"-27.6162053, 152.7560191",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8266512902994597,0.5157758243092512,0.0,0.12871129467158796,0.5035806251967594,630.0,2.804035309359901,10.0,9.0,8.0,0.0,457,630.0,30.5316342924621,-74945.56757615056,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"27 Brisbane St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.614876,152.763799,Framework,Item,1.0,"-27.614876, 152.763799",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8262220350046611,0.5112227203021988,0.0,0.12243432606257149,0.4969271900101307,630.0,2.7975629142413876,10.0,9.0,8.0,0.0,458,630.0,30.5316342924621,-67431.99421015395,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"53 Brisbane St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6147737,152.7630469,Framework,Item,1.0,"-27.6147737, 152.7630469",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.825788669345619,0.5065813746398837,0.0,0.11627888085929136,0.49017523662473333,630.0,2.791073671574481,10.0,9.0,8.0,0.0,459,630.0,30.5316342924621,-60475.47899593877,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"30 East St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6141453,152.761294,Framework,Item,1.0,"-27.6141453, 152.761294",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8253511367950689,0.5018476206662117,0.0,0.11024808088761932,0.4833206424534131,630.0,2.7845675224300663,10.0,9.0,8.0,0.0,460,630.0,30.5316342924621,-54049.448319984556,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"269 Brisbane St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6149236,152.752758,Framework,Item,1.0,"-27.6149236, 152.752758",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8249093793301807,0.4970169648209963,0.0,0.10434504831238582,0.47635898286217965,630.0,2.778044407260863,10.0,9.0,8.0,0.0,461,630.0,30.5316342924621,-48127.93020044008,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"21 Tiger St, Sadliers Crossing 4305",Brownfield,Urban Utilities,Water,-27.6170297,152.7433767,Framework,Item,1.0,"-27.6170297, 152.7433767",Queensland,Ipswich City,Sadliers Crossing
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8244633373808227,0.49208455026565356,0.0,0.09857290224744296,0.469285499189843,630.0,2.771504265893363,10.0,9.0,8.0,0.0,462,630.0,30.5316342924621,-42685.551636951524,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"1 Tiger St, Sadliers Crossing 4305",Brownfield,Urban Utilities,Water,-27.6173858,152.7412882,Framework,Item,1.0,"-27.6173858, 152.7412882",Queensland,Ipswich City,Sadliers Crossing
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8240129497755025,0.4870451151931263,0.0,0.09293475524850191,0.46209506227350206,630.0,2.764947037519618,10.0,9.0,8.0,0.0,463,630.0,30.5316342924621,-37697.53583842903,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"7A Hayne St, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6012543,152.749828,Framework,Item,1.0,"-27.6012543, 152.749828",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8235581536848648,0.48189294484778833,0.0,0.0874337096933673,0.45478213068256357,630.0,2.758372660688884,10.0,9.0,8.0,0.0,464,630.0,30.5316342924621,-33139.6993294629,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"9 Hayne Street, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6021041,152.7503236,Framework,Item,1.0,"-27.6021041, 152.7503236",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8230988845626055,0.47662181606391624,0.0,0.0820728540548638,0.4473407026911404,630.0,2.7517810732991124,10.0,9.0,8.0,0.0,465,630.0,30.5316342924621,-28988.44893612506,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"9 Hayne St, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6021041,152.7503236,Framework,Item,1.0,"-27.6021041, 152.7503236",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8226350760836634,0.47122493285653155,0.0,0.07685525907242793,0.4397642608010909,630.0,2.745172212588286,10.0,9.0,8.0,0.0,466,630.0,30.5316342924621,-25220.778651915396,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"24 Pettigrew St, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6000416,152.7539544,Framework,Item,1.0,"-27.6000416, 152.7539544",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8221666600795376,0.4656948512481133,0.0,0.07178397382902751,0.4320457073520427,630.0,2.738546015125599,10.0,9.0,8.0,0.0,467,630.0,30.5316342924621,-21814.266384635415,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"24 Pettigrew St, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6000416,152.7539544,Framework,Item,1.0,"-27.6000416, 152.7539544",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8216935664705658,0.4600233910645158,0.0,0.06686202174075755,0.4241772894020723,630.0,2.7319024168024764,10.0,9.0,8.0,0.0,468,630.0,30.5316342924621,-18747.070584996305,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"4 O'Hanlon St, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6011731,152.7548478,Framework,Item,1.0,"-27.6011731, 152.7548478",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8212157231949924,0.4542015318499509,0.0,0.06209239646715064,0.4161505106081674,630.0,2.725241352823425,10.0,9.0,8.0,0.0,469,630.0,30.5316342924621,-15997.92675779236,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"4 O'Hanlon St, Woodend 4305",Brownfield,Urban Utilities,Water,-27.6011731,152.7548478,Framework,Item,1.0,"-27.6011731, 152.7548478",Queensland,Ipswich City,Woodend
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.820733056134642,0.44821928928768817,0.0,0.05747805775091842,0.40795602724446384,630.0,2.71856275769672,10.0,9.0,8.0,0.0,470,630.0,30.5316342924621,-13546.143856495022,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"24 East St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6136564,152.7614622,Framework,Item,1.0,"-27.6136564, 152.7614622",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8202454890370005,0.4420655675049312,0.0,0.05302192719650743,0.3995835247200411,630.0,2.711866565224918,10.0,9.0,8.0,0.0,471,630.0,30.5316342924621,-11371.60056214688,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"87 Brisbane Rd, Redbank 4301",Brownfield,Urban Utilities,Water,-27.6000632,152.8717705,Framework,Item,1.0,"-27.6000632, 152.8717705",Queensland,Ipswich City,Redbank
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8197529434334921,0.43572798129434176,0.0,0.04872688399750371,0.39102156992820686,630.0,2.7051527084951914,10.0,9.0,8.0,0.0,472,630.0,30.5316342924621,-9454.741447459564,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"27 Caldwell St, Goodna 4300",Brownfield,Urban Utilities,Water,-27.620921,152.8862786,Framework,Item,1.0,"-27.620921, 152.8862786",Queensland,Ipswich City,Goodna
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8192553385537312,0.4291926404670229,0.0,0.04459576062354546,0.3822574333774183,630.0,2.6984211198694847,10.0,9.0,8.0,0.0,473,630.0,30.5316342924621,-7776.573027043724,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"23 Brisbane Rd, Ebbw Vale 4303",Brownfield,Urban Utilities,Water,-27.6035671,152.8234282,Framework,Item,1.0,"-27.6035671, 152.8234282",Queensland,Ipswich City,Ebbw Vale
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8187525912355016,0.42244388606655625,0.0,0.04063133847800176,0.3732768731773729,630.0,2.691671730974488,10.0,9.0,8.0,0.0,475,630.0,30.5316342924621,-6318.659694724531,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"102 Warwick Rd, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6285968,152.7602794,Framework,Item,0.0,"-27.6285968, 152.7602794",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8182446158302112,0.41546396472961444,0.0,0.03683634353823767,0.36406387037127264,630.0,2.6849044726914175,10.0,9.0,8.0,0.0,478,630.0,30.5316342924621,-5063.119548920049,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"48 Queen St, Blackstone 4304",Brownfield,Urban Utilities,Water,-27.6235646,152.8060483,Framework,Item,0.0,"-27.6235646, 152.8060483",Queensland,Ipswich City,Blackstone
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8177313241035429,0.4082326226350957,0.0,0.03321344199080896,0.3546003014997324,630.0,2.6781192751456073,10.0,9.0,1.0,0.0,480,630.0,30.5316342924621,-3992.620107085672,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"5 Wellen St, Bundamba 4304",Brownfield,Urban Utilities,Water,-27.6153239,152.8143155,Framework,Item,0.0,"-27.6153239, 152.8143155",Queensland,Ipswich City,Bundamba
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8172126251310041,0.40072659356126245,0.0,0.029765235874406493,0.34486552916790153,630.0,2.6713160676959014,10.0,9.0,1.0,0.0,481,630.0,30.5316342924621,-3090.373910251911,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"22 Railway St, Booval 4304",Brownfield,Urban Utilities,Water,-27.6101638,152.7844694,Framework,Item,0.0,"-27.6101638, 152.7844694",Queensland,Ipswich City,Booval
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8166884251880603,0.39291894549965267,0.0,0.02649425874379504,0.3348358840069099,630.0,2.6644947789238436,10.0,9.0,8.0,0.0,483,630.0,30.5316342924621,-2340.134018708722,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"95A Brisbane Rd, Booval 4304",Brownfield,Urban Utilities,Water,-27.6153708,152.7841347,Framework,Item,0.0,"-27.6153708, 152.7841347",Queensland,Ipswich City,Booval
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.8161586276345082,0.38477823533329375,0.0,0.02340297136835922,0.32448400056226195,630.0,2.6576553366226614,10.0,9.0,8.0,0.0,487,630.0,30.5316342924621,-1726.1893999142635,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"1 Limestone St, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6163761,152.7656358,Framework,Item,1.0,"-27.6163761, 152.7656358",Queensland,Ipswich City,Ipswich
NDHE,"Pipe Line Grinding, Cutting",0.6931471805599453,0.815623132792723,0.37626739842986145,0.0,0.020493757479175187,0.3137779533205634,630.0,2.6507976677860388,10.0,9.0,8.0,0.0,488,630.0,30.5316342924621,-1233.360209731684,0.0,0.0,127.6450329,0.0,220.0,174.2595,1.3480061545972777,75.0,"7 Limestone St, Ipswich, Ipswich 4305",Brownfield,Urban Utilities,Water,-27.6162142,152.7652406,Framework,Item,1.0,"-27.6162142, 152.7652406",Queensland,Ipswich City,Ipswich
